,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,15.845146713823466,13.25765793627372,0.7093383987675679,-23.97335502979739,-0.9222442223293433,7.8641236162388335,0.03133958945619908,0.04182511543267686
