,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,9.472858479616786,19.754322377407814,0.14411493535935488,-40.025677563786836,0.050687207738850465,14.147089117967733,0.03633628025181208,0.05918383669605598
