,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,19.396799233048533,21.911619144489087,0.5547877029995293,-49.48783629506124,3.46766455693143,54.234428238744286,-0.022104354048877863,0.05763443660258362
