,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,4.465982078510233,24.950788368304707,-0.05419401807851293,-43.99135854139659,-0.007572525834348848,18.64460249935995,0.046815651474481176,0.09212156135494055
