,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,12.362297749725371,18.90326256647994,0.323220510349141,-38.7766460694685,-0.7215805516407559,7.314596899805044,0.04544762131986778,0.06412672662672045
