,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,11.084497036830765,15.034594116878704,0.29719950015305013,-32.9133486437031,-0.5459133542172302,6.4108832189869345,0.03399952964680711,0.04638248256063712
