,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,24.72737519636801,35.53347362268833,0.4840422845645031,-77.27883643866333,-0.14535998929994676,4.697508154543808,0.07579691994651239,0.11141699108479106
