,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,37.38964781001253,77.3710946185268,0.37571984266348074,-66.40540322343713,19.9414501559437,462.68865906721476,-2.235605443556139,0.09659192083204546
