,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,9.557017127535028,17.76217470400135,0.19497970129489164,-45.73787699026124,-0.9469177631286954,8.433427362574676,0.04399800065230162,0.06206572064639737
