,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,-7.6712729104788435,20.16847920826704,-0.661461757748431,-71.9574336157234,-2.362664556978239,22.12836349124836,0.052136913309154584,0.08071126323083999
