Date,Mean Return,Index Return,Strategy Wealth,Index Wealth
2013-04-09,-0.01772955769700623,-0.030823376448698696,0.9822704423029938,0.9691766235513013
2013-04-16,0.012135172917694854,0.031028819910255946,0.9941904639722812,0.9992490304647046
2013-04-23,0.011283760678196992,0.025765274646386345,1.00540867123629,1.0249949561747629
2013-04-30,0.013067813989587975,0.015167089493482716,1.0185471647355244,1.040541146405434
2013-05-07,0.0070342883680403236,0.02063876770614535,1.025711919208724,1.0620166334147818
2013-05-14,0.029595372660247428,-0.007398338803812135,1.0560682456997639,1.0541594745454954
2013-05-21,0.012478087388238626,0.0182243487506645,1.0692459575575495,1.0733708444484298
2013-05-28,-0.009042197127753237,-0.0023286412430557697,1.059577624831261,1.0708713488309536
2013-06-04,-0.0007919285754206069,-0.026062109460859736,1.0587385150322808,1.0429621825192228
2013-06-11,-0.010577455872817216,-0.026372634361801553,1.0475397551086747,1.0154565222264567
2013-06-18,0.0025409824512118828,0.0023952227998718396,1.0502015352433527,1.017888766840772
2013-06-25,-0.031937842829026925,-0.041975906798511126,1.0166603636719478,0.9751619628326123
2013-07-02,0.025723395959700558,0.04429783223374171,1.0428123207632145,1.0183595238628975
2013-07-09,-0.0006880855747406146,-0.0006273663819671489,1.0420947766481354,1.01772063933287
2013-07-16,-0.0022754217760652035,0.01245608431810927,1.0397235715006266,1.0303974534286802
2013-07-23,0.007746239615802254,0.013978026759490917,1.0477775194196681,1.0448003766056175
2013-07-30,-0.04444919270101118,-0.05801641366732814,1.0012046545511957,0.9841848057566858
2013-08-06,-0.03710349942681647,-0.04013347455214293,0.9640564582249295,0.9446860499002441
2013-08-13,0.006875953448097228,0.03476383137762064,0.9706852655530217,0.9775269564437666
2013-08-20,-0.027912268479144325,-0.050967172325226746,0.9435912378121563,0.9277051716021427
2013-08-27,-0.007496305295332639,-0.018775372124492515,0.9365177898195155,0.9102871617834963
2013-09-03,0.0017701505256505691,0.007929667298741663,0.9381755672774457,0.9175054361227553
2013-09-10,0.04377306485660243,0.09055926115956903,0.9792423872307611,1.00059405052792
2013-09-17,0.00014935004994879285,-0.004267903350472198,0.979388637130206,0.9963236118272094
2013-09-24,0.006400380282478808,0.008909888626392252,0.985657096852178,1.0052007442444348
2013-10-01,0.0022186989501332167,-0.01364822372382434,0.9878439732181552,0.991481539599632
2013-10-08,0.017294582480033575,0.025673200841077163,1.0049283222903809,1.0169360442959938
2013-10-15,0.010807322076774588,0.022716000396786073,1.0157889063334458,1.0400367638817278
2013-10-22,0.0059930475599625785,0.021306175234400336,1.0218765775599845,1.0621959694232106
2013-10-29,0.014917867446401955,0.0005803708041828906,1.037120796890607,1.0628124369521845
2013-11-05,0.012063196739003546,0.01415283373056874,1.0496317891056106,1.0778542446591495
2013-11-12,-0.010329035416067207,-0.03553304771016169,1.0387901051821087,1.0395547983590756
2013-11-19,0.019458713074190337,0.028982069500900216,1.0590036237831553,1.0696832477751126
2013-11-26,0.011925983973520456,-0.01940587834651865,1.0716332840282932,1.0489251047994799
2013-12-03,0.023893605802239794,0.02495111291580736,1.097238467281425,1.0750969535295567
2013-12-10,-0.006660291049847703,0.01624304093079517,1.089930539738242,1.0925597973503105
2013-12-17,-0.0065623783912426,-0.02570889244531991,1.0827780031163083,1.064471295030151
2013-12-24,0.030202963772633113,0.026871643676950694,1.1154811079182343,1.0930753883745434
2013-12-27,0.0065713338084866305,0.007916162506921403,1.1228113066354257,1.1017283507812328
2014-01-07,-0.010176415814751224,-0.019118066012779256,1.1113851118975995,1.0806654354428469
2014-01-14,0.003796425939446928,0.006327472641460505,1.1156044031651227,1.0875033164201835
2014-01-21,0.007274640445969523,0.007411225068288372,1.1237200240780894,1.0955630482606835
2014-01-28,-0.01633273876320621,-0.033990218347760136,1.1053665984818382,1.058324621036565
2014-02-04,-0.0060312588145963264,-0.014426132271321519,1.0986998464413842,1.0430570900674954
2014-02-11,0.009546406127077807,0.01012358946802802,1.1091884813872717,1.0536165718390547
2014-02-18,-0.005380624933473502,0.0067878117286576806,1.1032203541883978,1.060768322762892
2014-02-25,0.014215722708334103,0.013188206699778006,1.1189034288297304,1.0747579546640658
2014-03-04,0.014286618065819113,0.01654185527441127,1.1348887747699563,1.092536445205141
2014-03-11,0.022326542248626412,0.03155011081014528,1.1602269169473498,1.1270060911154853
2014-03-18,-0.006940730989031555,0.0016809397348292341,1.1521740940305847,1.1289005204354359
2014-03-25,-0.01898449869637597,0.013375302855781143,1.130300646444463,1.1439999067903086
2014-04-01,0.016477512684422393,0.02549605604820937,1.1489251896834622,1.1731673925329806
2014-04-09,0.015109593268321774,0.015746677240891602,1.166284981995309,1.191640880812736
2014-04-16,-0.0074843740998932,-0.015972908141667776,1.157556068882969,1.172606910485658
2014-04-23,0.006717181587624217,0.02525643599376704,1.1653315831955122,1.202222781866188
2014-04-30,-0.01855443280166061,-0.019916269615567545,1.1437095166434583,1.1782789888045633
2014-05-07,0.0004504336645593222,-0.004338188425789251,1.1442246819122313,1.1731673925329806
2014-05-14,0.0363746379270548,0.06702848352236353,1.1858454404239882,1.2518030237723519
2014-05-21,0.02888951737928493,0.03737731929221287,1.2201039428842628,1.2985920650828486
2014-05-28,0.007795231529374671,0.011903734267907362,1.2296149356089487,1.314050159948008
2014-06-04,0.020986767987255423,0.019040307101727508,1.2554205789762378,1.339070078540492
2014-06-11,0.049600004857148994,0.030086139782515852,1.317689445791224,1.3793575281020458
2014-06-18,0.005462109574183276,-0.011003567626431288,1.3248868099288806,1.3641796742605479
2014-06-25,-0.0008014205815316897,0.004979580433371286,1.323825018371204,1.3709727166740984
2014-07-02,0.025543540630643943,0.026450700309886103,1.3576401965158318,1.4072359051358754
2014-07-09,-0.026025753938497417,-0.02754544440727105,1.3223065868242976,1.3684729667430393
2014-07-16,-0.004546002489438306,0.007192005242463898,1.3162953777887938,1.3783150314940253
2014-07-23,0.022546971987999397,0.018412791359651383,1.3459738527997307,1.4036936585967963
2014-07-30,-0.0006627965245692012,-0.004551915797543563,1.345081746007934,1.3973041632573178
2014-08-06,0.01435577167281301,-0.009466354330455989,1.3643914324348927,1.3840767869405026
2014-08-13,-0.007777175739190982,-0.001036672281974949,1.3537803204878,1.3826419528993565
2014-08-20,0.02852920100447289,0.0250437799974056,1.3924025913668963,1.4172685337829514
2014-08-27,0.012305578723234706,0.005299249404823108,1.4095369110693976,1.4247789932170754
2014-09-03,0.020065720840217134,0.025577681093286578,1.437820285240898,1.4612215359339957
2014-09-10,0.010134660744203862,0.003459809441981095,1.452392106042949,1.4662770840008463
2014-09-17,-0.008236262863406951,-0.014945911853522419,1.440429822876842,1.4443622359505297
2014-09-24,0.005748252856141578,-0.0008149010477299185,1.4487097777202653,1.443185223651152
2014-09-26,-0.010462258786470944,-0.006322575634005176,1.4335530011192652,1.434060575920739
2014-10-07,9.065067404694115e-05,0.0007911580179909333,1.4336829536650988,1.4351951444436633
2014-10-14,0.0015618544925547386,0.002379503071218965,1.4359221578271797,1.4386101956976656
2014-10-21,0.007342845452041449,0.00603321818956135,1.4464659123132666,1.447289644898037
2014-10-28,0.014870665774675744,0.013640318901248796,1.4679758234497386,1.4670311371969214
2014-11-05,0.03355871693045682,0.03845231742496313,1.5172392085696427,1.523441884156722
2014-11-12,0.016372882853374193,0.009510333271271699,1.5420807883920997,1.5379303241944664
2014-11-19,0.01192778598519694,0.0029656515580735736,1.5604743980079245,1.5424912896566223
2014-11-26,0.008825377657240877,0.004082263118407697,1.5742461738948001,1.5487881449588525
2014-12-03,0.022193296516436103,0.016130804562336603,1.6091838860219125,1.5737713438336476
2014-12-10,-0.009927816969101038,-0.020084924771647552,1.5932082029318602,1.542162264784974
2014-12-17,-0.042104508471952025,-0.04463490895714554,1.5261269546539322,1.4733279924991514
2014-12-24,0.019445457529282152,0.024288068505598535,1.555803191534948,1.5091122837121869
2014-12-31,0.017310128475116284,0.018502090036989032,1.5827343446624138,1.5370340150613557
2015-01-07,-0.01435570771451023,-0.01900009596008058,1.5600130730207233,1.507830221281282
2015-01-14,0.03222615772188152,0.021399709553871712,1.610286300360086,1.5400973500732513
2015-01-21,0.03352086318606666,0.04603552301039475,1.6642644871248538,1.6109965370707966
2015-01-28,0.02024348969795923,0.01999408417375624,1.6979550081246453,1.64320693743662
2015-02-04,-0.02009877368248451,-0.018338615351685784,1.663828194693307,1.6130727974677483
2015-02-11,-0.00924848076744152,-0.010824687884649175,1.648440311634359,1.595611787899942
2015-02-18,0.022396051381366345,0.027980033561819162,1.6853588655528375,1.6402570592770167
2015-02-25,-0.023621105799935985,-0.01166900692393362,1.6455488254787538,1.6211168882952822
2015-03-04,0.025715937419618543,0.018980431678844428,1.6878656560956922,1.6518863866369917
2015-03-11,-0.008137973274357285,-0.021044534190499713,1.6741298504956799,1.6171232070945887
2015-03-18,-0.007627701379511231,0.0014663373838856983,1.6613600879255732,1.6194944553075006
2015-03-25,-0.01720442784078576,-0.023062750015762867,1.6327773381752961,1.5821444595328296
2015-04-01,0.017729033674565974,0.012585246219047825,1.661724902586874,1.6020561371101527
2015-04-08,0.020490661686841247,0.018894648876802436,1.6957747453823808,1.6323264253017755
2015-04-15,0.017072982470819474,0.0042537811387899594,1.7247266778847528,1.6392699846620726
2015-04-22,-0.04182027260162983,-0.03961684338750309,1.6525981380523092,1.5743272824098808
2015-04-29,-0.024768720141545648,-0.022528106082444536,1.6116653972644521,1.5388606703832646
2015-05-06,-0.01273929622896015,-0.014863529793414657,1.5911339143467356,1.515987768961109
2015-05-13,0.013774712313165783,0.014893203011570297,1.613051326268583,1.5385656825673042
2015-05-20,0.027508959239947083,0.02418736357737007,1.657424689454848,1.5757795301192243
2015-05-27,-0.016666990263832022,-0.008539254651229664,1.6298004082926694,1.5623235474373414
2015-06-03,-0.021340468856172714,-0.026383059069585123,1.595019703437722,1.5211046729994981
2015-06-10,0.001690435680104667,-0.0018199583796403075,1.5977159816548832,1.5183363258035627
2015-06-17,0.010857877833283259,-0.001561741079768327,1.6150637865959763,1.5159650775906508
2015-06-22,0.025138222314883392,0.03126871033409167,1.6556636191161436,1.5633673504784316
2015-06-30,0.007117099820849192,-0.0017512627907313857,1.6674471423631416,1.5606294834092944
2015-07-07,0.018175704540749602,0.022306153221597222,1.6977541689600513,1.5954411237883641
2015-07-14,-0.005728730404975863,-0.0043681437516398525,1.6880281930321552,1.5884720076123786
2015-07-21,0.01555818151821333,0.007129375734482416,1.7142908420672112,1.5997968213983549
2015-07-28,-0.0120208914656262,-0.01904445355925499,1.6936835379142041,1.5693295651289902
2015-08-04,0.03512214384390378,0.02893023725245659,1.7531693347588786,1.6147306417754665
2015-08-11,-0.0016631050586081698,-0.004932528060759752,1.7502536299696445,1.6067659375743406
2015-08-18,-0.0011686289008187834,0.0007463632394980035,1.748208232993899,1.6079651686046235
2015-08-25,-0.07292936384799424,-0.07550236406619376,1.620712518687828,1.4865599970388785
2015-09-01,0.00020405155860383616,-0.007245218688402378,1.621043227603315,1.4757895447669012
2015-09-08,-0.019225336131828405,-0.017670282494537927,1.5898781266684172,1.4497119266083844
2015-09-15,0.025249862383574292,0.021265803027938193,1.6300223305734494,1.4805412148868913
2015-09-22,0.003377486671534068,-0.0022465899973254603,1.6355277092692642,1.4772150458028983
2015-09-29,0.0060226782739466675,0.0036455261888168403,1.645377966470318,1.482600271938887
2015-10-06,0.02248762315116923,0.040641907102031985,1.6823786061215398,1.5428559744604748
2015-10-13,-0.005068902767444263,-0.0030944541808128377,1.673850792549081,1.5380816773399135
2015-10-20,0.010466287577098539,0.016116100653912096,1.691369796305054,1.5628695564658615
2015-10-27,0.0021873504085167285,-0.005320612123756714,1.6950694147199548,1.554554133755879
2015-11-03,-0.0029797505989920233,-0.01676770470208952,1.69001853061611,1.5284878290976478
2015-11-10,-0.025246532318952793,-0.03237529884606557,1.6473514231632813,1.4790025788480374
2015-11-17,0.006359702968370061,0.006785028570554409,1.6578280888991213,1.489037653601445
2015-11-24,0.0029413844806548397,0.004300389010454683,1.6627043987114025,1.4954410947631458
2015-12-01,0.012549828883456123,0.015645095398768308,1.6835710543990003,1.5188374133539537
2015-12-08,-0.010960026210247234,-0.02940037243947864,1.6651190715159736,1.474183027726333
2015-12-15,0.005416007116237644,-0.0020567446643591685,1.6741373682566871,1.4711510096497682
2015-12-22,0.013969631730420652,0.014473026492867361,1.6975244507573688,1.4924430171874379
2015-12-29,0.011892587688223306,0.01658618676895315,1.7177124091409037,1.5171969558125287
2016-01-05,0.0016484523265594742,-0.009805749226352484,1.720543976158112,1.5023197029368456
2016-01-12,-0.02937777742220204,-0.03525114842985167,1.6699982181814286,1.4493612080995282
2016-01-19,-0.041982959749678736,-0.028140099446565037,1.5998867502054825,1.4085760395696139
2016-01-27,0.00361434999621354,0.002762963438925628,1.6056693008750298,1.4124678836678914
2016-02-03,-0.011692712226119093,-0.012206843521722386,1.5868946718095842,1.3952261092324991
2016-02-10,-0.010310252335513807,-0.018528429178424313,1.570533387313345,1.3693747610796962
2016-02-17,-0.019944997601860547,-0.020125744594717436,1.5392091026697383,1.341815074383754
2016-02-24,-0.009474485194011863,-0.011871537819448014,1.5246258888160056,1.3258856659815017
2016-03-02,0.020044858207202906,0.04733990357950418,1.555186798576353,1.3886529655665125
2016-03-09,0.018419147754244268,0.022477860244576185,1.583832014004781,1.4198669128547328
2016-03-16,0.003348932386878164,-0.005840544373794927,1.589136160331856,1.4115741171453215
2016-03-18,0.01567290942266497,0.013496942349461777,1.614042547433019,1.4306260516264244
2016-03-29,-0.0015038633876874813,-0.01307985265655244,1.6116152479397645,1.4119136736645255
2016-04-05,0.011013238205132208,0.005590700616795882,1.6293643505603483,1.4198072603107443
2016-04-12,0.019693629266834028,0.0175753143504211,1.6614524480208794,1.444760819227716
2016-04-20,0.012210506760825432,0.026769292592077373,1.6817396243702283,1.483436044323192
2016-04-27,0.008222901231382094,0.006171631568648112,1.6955684031983265,1.4925912650444075
