,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,13.580702041483871,17.043174951830093,0.39237797511850175,-32.841287746785305,-0.1914548197565925,9.852703471117339,0.03410378702620311,0.05174010025401672
