Ticker,Ticker,Factor,Selection Close
6499,SHRIRAMFIN,0.003181448353472515,1014.4
674,INDUSINDBK,0.002077560584813969,994.65
19,ADANIPORTS,0.0017643934368606834,1791.7
1551,TITAN,0.001731003154214738,4586.4
18,ADANIENT,0.001691970166958703,3046.9
577,HINDALCO,0.001578626677576532,971.65
5511,NESTLEIND,0.0012208011900008125,1450.5
1311,SBIN,0.001162519708348588,1016.9
111,ASIANPAINT,0.0010617620910256314,2665.9
2730,GRASIM,0.0010222774669312903,3134.8
84,APOLLOHOSP,0.0009761046604498187,8753.5
1468,SUNPHARMA,0.0008837083057367177,1888.2
135,AXISBANK,0.000879911738629616,1309.5
141,BAJAJ-AUTO,0.0008514099507697635,10164.0
274,COALINDIA,0.0008280285340941894,429.05
4403,TATASTEEL,0.0007578429911854812,188.2
3699,EICHERMOT,0.0007463758984006871,7418.5
867,LT,0.0007137639987956351,3892.1
2086,JSWSTEEL,0.0006712995591507309,1219.5
6258,DRREDDY,0.0006106074627372292,1349.0
6767,BAJFINANCE,0.000504843497488327,1010.4
1059,NTPC,0.00039253545870287045,348.7
617,ICICIBANK,0.00029709919572492005,1380.6
1525,TECHM,0.0002844537576863519,1428.8
2242,BEL,0.0002650184950007954,407.6
2711,SBILIFE,0.0002425203995711916,1789.0
1079,ONGC,0.00022548329528266156,247.0
1509,TATACONSUM,0.00019107260634747443,1089.8
1163,POWERGRID,0.0001213839607518759,279.7
189,BHARTIARTL,9.533039560994267e-05,1888.1
1244,RELIANCE,5.44025667486588e-06,1275.9
1591,ULTRACEMCO,-1.5640109012860133e-05,11353.0
877,M&M,-4.8500744295904436e-05,3102.5
4474,BAJAJFINSV,-7.427188897631953e-05,1854.9
271,CIPLA,-0.0002624595459607253,1431.8
567,HEROMOTOCO,-0.0003205079170313439,4892.8
917,MARUTI,-0.00042806919676666394,13951.0
3254,HDFCBANK,-0.0004982802002261648,810.3
588,HINDUNILVR,-0.0005756937706765034,2135.8
5140,JIOFIN,-0.0009307382107916126,229.99
556,HCLTECH,-0.0009853630474473125,1145.6
2772,HDFCLIFE,-0.0012855445667175932,555.7
3050,INFY,-0.0014648785679335712,1069.3
1677,WIPRO,-0.0015966902534165336,172.72
706,ITC,-0.0016197287588923814,280.65
1521,TCS,-0.00170646493922262,2057.5
1561,TRENT,-0.0017901347514579218,2924.0
1512,TMPV,-0.002677062668187914,332.05
7587,KOTAKBANK,-0.004850999326797282,370.1
