Ticker,Ticker,Factor,Selection Close
18,ADANIENT,0.48760330578512395,2970.0
19,ADANIPORTS,0.2674671722491399,1805.0
111,ASIANPAINT,0.16611120855990164,2659.2
5511,NESTLEIND,0.12705446342249438,1398.9
1512,TMPV,0.12688296639629204,389.0
1525,TECHM,0.12479425407751024,1503.4
2730,GRASIM,0.111592988082656,3050.1
577,HINDALCO,0.11060004181476069,1062.4
84,APOLLOHOSP,0.07119056773036012,8358.5
141,BAJAJ-AUTO,0.06462018730489073,10231.0
274,COALINDIA,0.04813437042047112,464.9
271,CIPLA,0.04079490063742039,1387.9
4403,TATASTEEL,0.039589743589743584,202.72
2086,JSWSTEEL,0.03821131516099818,1260.7
1509,TATACONSUM,0.0068212824010914054,1107.0
867,LT,-0.00012899896800825592,3875.5
674,INDUSINDBK,-0.0040614220540782136,895.05
1551,TITAN,-0.0065638255017655325,4192.4
1468,SUNPHARMA,-0.01323918799646955,1788.8
1079,ONGC,-0.016901931649331396,264.65
189,BHARTIARTL,-0.02004971897968014,1813.3
1163,POWERGRID,-0.02795914950611072,290.3
6258,DRREDDY,-0.029666818804198997,1275.6
5140,JIOFIN,-0.030254237288135536,228.86
135,AXISBANK,-0.03544534874876408,1268.1
588,HINDUNILVR,-0.036572002556844084,2110.1
7587,KOTAKBANK,-0.037641954829654205,377.1
1059,NTPC,-0.03949112112377427,362.4
617,ICICIBANK,-0.04703102370607519,1250.2
3699,EICHERMOT,-0.06455251111258542,7050.0
917,MARUTI,-0.06886853681401889,12912.0
6767,BAJFINANCE,-0.07310065971483287,871.1
1591,ULTRACEMCO,-0.07370859790629827,10795.0
3050,INFY,-0.08335906143871566,1187.6
1677,WIPRO,-0.09540636042402835,181.76
706,ITC,-0.09577738230059868,279.45
877,M&M,-0.09949297143030629,2966.0
2711,SBILIFE,-0.10149208127514384,1764.4
1244,RELIANCE,-0.1032793867120954,1263.3
4474,BAJAJFINSV,-0.1034371988435593,1674.6
2242,BEL,-0.10877306571706061,412.95
1311,SBIN,-0.11711023197266678,981.95
3254,HDFCBANK,-0.13043734180940617,738.65
2772,HDFCLIFE,-0.13953665599756146,564.55
1521,TCS,-0.14392582865783288,2151.4
556,HCLTECH,-0.15438854204921046,1151.3
6499,SHRIRAMFIN,-0.15641170382914676,896.65
567,HEROMOTOCO,-0.16387989144708046,4775.5
1561,TRENT,-0.2667886846284285,2724.1
