,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,14.719743436593635,17.249981658968565,0.44851113750532645,-55.42186619125974,-0.7962422814974653,7.146952224018765,0.039502589406223795,0.054872321798058926
