,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,14.41745112912487,13.179911303272604,0.5630896954120694,-27.682861516971226,-0.5391965073855765,7.22529445409101,0.02842939242075082,0.039446671243677824
