,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,3.5546782363564233,16.63940813093007,-0.16825234100298864,-52.287640902411155,-1.824701988463319,15.12066391660695,0.04185925211085398,0.06095038422483347
